"","Avg_SpecificType","Avg_Normal","SD_SpecificType","SD_Normal","p.val_SpecificType_Normal","pvalue_Adj"
"ABCA11P",138.613807586831,158.600131016586,62.640795775708,90.442948505928,0.110681122013277,0.166482631847268
"ABCA12",9.40107847601249,0.290968641633322,14.5995610919271,0.530741778249714,4.07674255648714e-21,7.56613220391001e-20
"ABCA13",132.364729503343,178.356881544895,159.898054946785,141.21991592571,0.0293563132561986,0.0522898731811291
"ABCA17P",21.0801818454724,25.8804523340534,16.5632312200924,14.0323682125339,0.0234499146034838,0.042892331668623
"ABCA2",4830.62169527259,3493.00918062331,3317.13894182645,2178.57998886716,0.00019007264819332,0.000542940880773394
"ABCA3",2452.09049678169,2779.05846734633,1038.02301607526,1510.95849422161,0.117881039374655,0.175804133424523
"ABCA4",54.9990363951896,17.9891104196249,56.6080473825082,12.101379814179,4.62364510702945e-20,8.01005553373364e-19
"ABCA5",461.886023973789,581.967230317745,237.148401903499,296.76858752511,0.00471850695421435,0.010250108745017
"ABCA6",43.6990367444373,143.529803702924,42.889474672938,90.9877609959936,1.30208000683249e-11,1.04104075217194e-10
"ABCA7",589.286888262349,470.137347768734,241.965246512046,216.179112542784,0.000303924487126046,0.000835073669630495
"ABCA8",248.48467518183,630.524809563146,257.592660450927,450.656900462996,2.80914723130477e-08,1.45796341543948e-07
"ABCA9",25.53217254543,220.158275529502,31.0615559181627,166.115129149163,1.32650825007326e-12,1.20419073208643e-11
"ABCB10",293.974650241376,424.170746428563,131.624969191397,226.609968043847,6.55695203403966e-05,0.00020439742856966
"ABCB11",0.30642262441139,0.981712359369282,0.784740459334276,2.0106794783043,0.0136760444566352,0.0266682201662415
"ABCB1",119.253771673616,124.287497713449,90.8898616907837,78.2145710512565,0.664725080906019,0.730789497954942
"ABCB4",14.9299621971486,16.972184628246,11.8319541062383,17.6866998700455,0.400024035727277,0.484564076395573
"ABCB5",0.490565249554875,0.335062543108249,1.15464583458994,0.540826084488508,0.118990148997578,0.177141900364488
"ABCB6",420.439600038295,726.763679448819,195.525851234612,406.393502545639,3.99643586240559e-07,1.75360246116588e-06
"ABCB7",497.669136635021,416.092934462489,229.853532286671,217.325436658658,0.0113304911848015,0.0225843640919015
"ABCB8",718.20758062965,921.590318191201,250.425876364018,462.448057051072,0.00168711688816362,0.00404359331655526
"ABCB9",184.497443102824,94.776521337994,84.5969972549633,46.7434841514312,7.65553147083648e-22,1.48689411629309e-20
"ABCC10",530.725715275387,424.418648481647,188.295740456413,186.430180679032,0.000152626184952583,0.00044426942364066
"ABCC11",97.5704077407916,1.61982894017153,374.312199355342,1.21450698075937,3.23282409061731e-05,0.000106001514922842
"ABCC12",3.90219915549135,0.279233301483317,18.4677630639944,0.536321522540275,0.00139320727110945,0.00338654457217049
"ABCC13",0.465810975434551,0.32912172866657,0.796362968249382,0.530891325120573,0.107548571434438,0.162486135963811
"ABCC1",1505.157437252,1985.16384634634,820.983356946777,1034.3777146849,0.00129658803192678,0.00316512124125445
"ABCC2",3.716337340442,6.62507461626774,2.91530288145076,4.235437645561,3.69689310043878e-06,1.40634893348254e-05
"ABCC3",2626.24217969793,335.207419518948,1943.03939994326,405.032436154099,6.56294939907286e-50,5.92557467364939e-48
"ABCC4",167.99718053053,537.10324908101,123.012538799327,400.662911563462,2.38082397589992e-09,1.42112077942043e-08
"ABCC5",242.024797518573,253.500095010028,133.369210798188,122.783781077705,0.523425218809143,0.602413774661218
"ABCC6",347.870741564458,201.761837162768,183.641293637852,93.0087033140414,8.68613500613799e-16,1.10123270122093e-14
"ABCC6P1",32.9072145874693,4.28811805794763,28.1276362991744,3.11476667044623,3.03172284261428e-43,1.83035700775182e-41
"ABCC6P2",101.877344361056,36.219179740136,45.6423176541743,19.6622994515694,1.04842290600955e-42,6.12670225307735e-41
"ABCC8",43.960745866228,176.452630562501,89.3262447296243,153.935447445483,1.92828976941948e-08,1.0263048363846e-07
"ABCC9",141.877538851627,257.881599942903,102.60808615772,161.113056293065,1.32125759008473e-06,5.3838762219269e-06
"ABCD1",297.22921038837,270.505547572803,104.941722632776,117.069965551191,0.109618097423717,0.165065370352415
"ABCD2",11.1531155055084,17.7943136619677,12.5638173010964,19.8348478010006,0.0161438318049316,0.0308471844326072
"ABCD3",1605.91424297826,1304.32023205398,765.649321273988,723.749364454638,0.00511580000865798,0.0110140811357186
"ABCD4",937.861977453205,802.44281405667,381.331796210664,382.887870913737,0.0157410360123166,0.0301753372064723
"ABCE1",1114.54472952998,1036.46146991787,451.867189399843,496.901455533602,0.26970139989808,0.352382169321238
"ABCF1",1337.42441329817,1508.8041697408,422.522319078954,799.864749330771,0.114854096869987,0.171826803826095
"ABCF2",1238.58285923685,986.308124964645,381.071967977396,548.755880869854,0.001260821694095,0.00308985328725274
"ABCF3",1195.40381229488,1227.81391366392,402.981287351744,617.962428411325,0.701077616372351,0.761854147062477
"ABCG1",638.151213862038,402.346411400435,416.946933737232,662.190746308316,0.0106914711175999,0.0214299847081171
"ABCG2",236.612656972345,157.476924336593,227.704586021418,106.218045374102,7.45264435012447e-05,0.00022942835717078
"ABCG4",43.3618577415232,15.0941709397318,30.5919415391275,9.84700258062716,4.89167914983849e-29,1.412807159645e-27
"ABCG5",0.611354390515095,1.83878289024511,0.692373553783474,1.35528404513432,4.53941549456368e-09,2.61685487986869e-08
"ABCG8",0.0726822444534848,0.0711457245085699,0.36756834931974,0.183581374916583,0.962552553200752,0.972106785728618
"ABHD10",1026.24249504287,1131.3229406788,449.032144931337,608.95158001051,0.214031344425327,0.290732194880812
"ABHD11",1279.64547794872,991.01991825121,525.722076133661,445.652582388235,3.2566338302561e-05,0.000106694946867691
"ABHD12",3754.0901123219,3550.11329721253,1498.6764445182,1672.20360785708,0.389832926387874,0.474484526142734
"ABHD12B",1.55241723890866,1.27020279756403,1.33952404756917,1.17423462813799,0.106399216251173,0.161223608295926
"ABHD13",560.245764041826,587.546538572803,232.599620170372,291.794465939182,0.502560823743989,0.582138762778809
"ABHD14A",1051.58444100643,992.985474687581,638.167624884153,502.143522152786,0.442249803949274,0.52558135126048
"ABHD14B",2824.99177041942,2675.40997933239,1145.32821872155,1308.48713955223,0.418615464928079,0.50280011858931
"ABHD15",388.099321326614,409.045286008262,144.482513371374,196.123679357667,0.440315630452662,0.523903982951036
"ABHD1",9.9407424196381,18.3721498473467,8.4036600117272,12.1584061141263,3.07833964136271e-06,1.18612533201604e-05
"ABHD2",2359.0358692895,2390.43565393214,1807.41752888951,1499.73898217331,0.888758783920944,0.915618886971187
"ABHD3",907.86375841106,557.066800482642,571.393272304286,240.052939489432,1.43075798834836e-12,1.29180689722768e-11
"ABHD4",1253.36265147365,1082.37233844929,521.731866517126,553.740833176039,0.0327531977550468,0.0574973809600769
"ABHD5",729.449011426847,852.129170051073,284.702609055128,429.175078930164,0.0395606157879122,0.0679771095458991
"ABHD6",222.686378608495,301.78568102155,96.1447332637967,150.610021853369,0.000247675804640288,0.00069345073728313
"ABHD8",540.422778429239,439.780293961103,241.838534279567,210.832748858086,0.00168347089489296,0.00403678557449868
"ABI1",1440.78637027863,1238.83182001425,491.317191258875,564.691795915497,0.0128638161939776,0.0252935385316939
"ABI2",2722.07504438942,2398.85040198855,1423.98309164086,1383.40671500829,0.109228406461609,0.164651739423666
"ABI3",276.900180459667,178.831242163591,135.155533411521,139.147785106767,4.08868975307556e-06,1.54600447860114e-05
"ABI3BP",626.479523924017,2547.89388913565,1133.60337603607,1679.80215316689,3.66378246298045e-12,3.13966890500129e-11
"ABL1",3550.73438779489,3865.23819053212,1517.26693978878,2523.2190566019,0.359852423452396,0.444046323734672
"ABL2",793.489086179613,586.54717548003,313.740088734297,289.535696436563,4.18507593635481e-06,1.58006521130714e-05
"ABLIM1",5880.96915116291,8290.28043037503,3438.62943174906,5324.83730328602,0.0014061305623887,0.00341630072636595
"ABLIM2",331.246833987666,465.332581087926,168.610323930399,271.870580210251,0.000527813295966673,0.0013898436290536
"ABLIM3",179.36403752069,269.296456957006,143.663042980042,152.850137043395,8.39749349742666e-05,0.000256545282216766
"ABO",211.628464308243,299.952684812975,174.164008991248,215.613867961282,0.00429481134637409,0.00941233311029109
