"deGenes"
"A2M"
"ABCA2"
"ABCC3"
"ABLIM1"
"ABR"
"ACAA2"
"ACADVL"
"ACO1"
"ACTA2"
"ACTG1"
"ACTN1"
"ACTN4"
"ACTR1A"
"ACTR3"
"ACVR1"
"ADAM15"
"ADAR"
"ADD3"
"AEBP1"
"AES"
"AFAP1L2"
"AGRN"
"AHNAK2"
"AHR"
"AIF1L"
"AK1"
"AKAP13"
"AKT1"
"AKT2"
"ALDH1A1"
"ALDH3A2"
"ALDH9A1"
"AMFR"
"ANAPC16"
"ANKFY1"
"ANKH"
"ANO6"
"ANXA11"
"ANXA1"
"ANXA2"
"ANXA2P2"
"ANXA4"
"ANXA5"
"ANXA6"
"AP1M2"
"AP2M1"
"APEH"
"APEX1"
"APLP2"
"APOE"
"AQP1"
"ARAP1"
"ARF5"
"ARF6"
"ARHGAP1"
"ARHGAP36"
"ARHGDIA"
"ARHGDIB"
"ARHGEF2"
"ARL6IP4"
"ARL6IP5"
"ARL8B"
"ARMCX2"
"ARMCX3"
"ARPC1B"
"ARPC2"
"ARPC3"
"ARPC4"
"ASAH1"
"ASAP2"
"ASS1"
"ATL2"
"ATP11A"
"ATP13A4"
"ATP1A1"
"ATP2B4"
"ATP5B"
"ATP6AP1"
"ATP6V0C"
"ATP6V1A"
"ATP6V1B2"
"ATP6V1E1"
"ATP6V1G1"
"ATXN2L"
"B2M"
"BANF1"
"BAT3"
"BCAM"
"BCL2L1"
"BCR"
"BGN"
"BHLHE40"
"BHLHE41"
"BMP7"
"BMPR2"
"BRD2"
"BSCL2"
"BSG"
"BTG2"
"C10orf26"
"C10orf72"
"C12orf49"
"C16orf89"
"C19orf63"
"C1orf115"
"C1orf43"
"C20orf199"
"C2orf40"
"C3"
"C4A"
"C6orf48"
"C6orf89"
"C8orf4"
"CALCOCO1"
"CALM2"
"CALR"
"CALU"
"CAMK2N1"
"CAND1"
"CANX"
"CAP1"
"CAPG"
"CAPN1"
"CAPN2"
"CAPNS1"
"CAPZA1"
"CAST"
"CAV2"
"CBX3"
"CCND1"
"CCND2"
"CCND3"
"CCNG1"
"CCNL2"
"CCT3"
"CCT4"
"CCT6A"
"CCT7"
"CCT8"
"CD151"
"CD164"
"CD24"
"CD44"
"CD46"
"CD47"
"CD55"
"CD59"
"CD63"
"CD74"
"CD9"
"CDC37"
"CDC42SE1"
"CDH3"
"CDK16"
"CDK4"
"CDK5RAP2"
"CDKN1A"
"CDV3"
"CENPB"
"CFB"
"CFH"
"CFI"
"CFL1"
"CHD3"
"CHD4"
"CHI3L1"
"CHID1"
"CHMP2A"
"CHPT1"
"CHST2"
"CITED1"
"CITED2"
"CLCN7"
"CLDN1"
"CLDN3"
"CLDN4"
"CLDN7"
"CLIC1"
"CLIP4"
"CLPTM1L"
"CLSTN1"
"CLTA"
"CLU"
"CMTM6"
"CNN3"
"CNP"
"COL18A1"
"COL1A1"
"COL1A2"
"COL3A1"
"COL4A1"
"COL4A2"
"COL6A2"
"COL6A3"
"COL8A1"
"COL8A2"
"CORO1B"
"CPAMD8"
"CPD"
"CPNE1"
"CREB3L2"
"CRIP2"
"CRLF1"
"CRYAB"
"CSDA"
"CSNK1A1"
"CSNK1D"
"CSNK2B"
"CST3"
"CST6"
"CSTB"
"CTBP1"
"CTGF"
"CTNNA1"
"CTNNAL1"
"CTNNB1"
"CTSA"
"CTSB"
"CTSC"
"CTSD"
"CTSH"
"CTSS"
"CTTN"
"CX3CL1"
"CXCL14"
"CYBA"
"CYBRD1"
"CYFIP1"
"CYP1B1"
"CYR61"
"DAB2IP"
"DAG1"
"DAP"
"DAPK2"
"DBI"
"DCBLD2"
"DCN"
"DCTD"
"DDAH1"
"DDAH2"
"DDR1"
"DEGS1"
"DHRS3"
"DIAPH1"
"DIO2"
"DLGAP4"
"DNAJC3"
"DOCK9"
"DPP4"
"DPP7"
"DPYSL3"
"DRAP1"
"DSG2"
"DSP"
"DST"
"DSTN"
"DTX4"
"DUSP1"
"DUSP5"
"DUSP6"
"DVL1"
"DYNLL1"
"ECE1"
"EDEM1"
"EEF1A1"
"EEF1A1P9"
"EEF1B2"
"EEF1D"
"EEF1G"
"EEF2"
"EFHD2"
"EFR3A"
"EGR1"
"EHD2"
"EIF3B"
"EIF3CL"
"EIF3D"
"EIF3E"
"EIF3F"
"EIF3G"
"EIF3H"
"EIF3I"
"EIF4A1"
"EIF4A2"
"EIF5A"
"EMB"
"EMP2"
"ENDOD1"
"ENG"
"ENO1"
"ENTPD1"
"EPHA4"
"EPN1"
"EPS8"
"ERBB2"
"ERLIN2"
"ESAM"
"ESYT1"
"ESYT2"
"ETS1"
"EVPL"
"F11R"
"FAM129B"
"FAM134A"
"FAM3C"
"FARP1"
"FBXL5"
"FCGBP"
"FCGRT"
"FGFRL1"
"FHL1"
"FKBP1A"
"FKBP8"
"FLII"
"FLNA"
"FLOT1"
"FLOT2"
"FMNL2"
"FN1"
"FNDC1"
"FOS"
"FOSB"
"FOXE1"
"FOXP4"
"FTH1"
"FUCA1"
"FXYD5"
"FYN"
"GABRB2"
"GALNT2"
"GALNT7"
"GAPDH"
"GAS5"
"GAS6"
"GBF1"
"GDF15"
"GDI1"
"GGA2"
"GGCT"
"GIPC1"
"GJA1"
"GLB1"
"GLS"
"GLUL"
"GNAI2"
"GNB1"
"GNB2"
"GNB2L1"
"GNL1"
"GOLGA8A"
"GOLGA8B"
"GORASP2"
"GPNMB"
"GPR116"
"GPR56"
"GPRC5A"
"GPRC5B"
"GPRC5C"
"GPX1"
"GPX3"
"GPX4"
"GRAMD3"
"GRN"
"GSN"
"GTF2IP1"
"GTF3C1"
"GUK1"
"H1F0"
"H2AFY"
"H3F3A"
"HDAC7"
"HDGF"
"HECTD1"
"HEG1"
"HERPUD1"
"HEXA"
"HEXB"
"HGSNAT"
"HHEX"
"HIF1A"
"HIPK2"
"HIRA"
"HK1"
"HK2"
"HLA-A"
"HLA-B"
"HLA-C"
"HLA-DMB"
"HLA-DPA1"
"HLA-DQB1"
"HLA-DRA"
"HLA-DRB1"
"HLA-DRB5"
"HLA-H"
"HMGA1"
"HMGB1"
"HMGN1"
"HNRNPA1"
"HNRNPA1L2"
"HNRNPC"
"HNRNPF"
"HNRNPUL2"
"HOOK3"
"HP1BP3"
"HSD17B4"
"HSP90AB1"
"HSP90B1"
"HSPA5"
"HSPG2"
"HTT"
"HYAL2"
"HYOU1"
"ICAM1"
"ID1"
"ID2"
"ID4"
"IDS"
"IER2"
"IFI30"
"IFI6"
"IFNGR1"
"IFNGR2"
"IGBP1"
"IGF2R"
"IGFBP4"
"IGFBP5"
"IGFBP6"
"IGSF1"
"IL13RA1"
"IMPDH2"
"INF2"
"INHBB"
"INMT"
"INPP5J"
"INSR"
"IPO7"
"IQGAP1"
"ISCU"
"ITGA3"
"ITGAV"
"ITGB1"
"ITGB4"
"ITGB5"
"ITM2C"
"ITPR3"
"IVD"
"IVNS1ABP"
"IYD"
"JAK1"
"JUN"
"JUND"
"KANK2"
"KCTD12"
"KDELR1"
"KIAA0247"
"KIAA0284"
"KIAA1217"
"KIAA1462"
"KIAA1522"
"KIAA2013"
"KLF13"
"KLF5"
"KLF6"
"KLK10"
"KRT18"
"KRT19"
"LAMA5"
"LAMB1"
"LAMB3"
"LAMC1"
"LAMC2"
"LAMP2"
"LASP1"
"LASS4"
"LBH"
"LDHA"
"LDHB"
"LDOC1"
"LGALS1"
"LGALS3"
"LGALS3BP"
"LIPG"
"LMBRD1"
"LMNA"
"LMO3"
"LONRF2"
"LPCAT2"
"LRBA"
"LRP10"
"LRP4"
"LRPAP1"
"LRRC8A"
"LRRK2"
"LSR"
"LTA4H"
"LTBP3"
"LY6E"
"LYZ"
"LZTS2"
"MACF1"
"MAGT1"
"MALL"
"MAP1LC3B"
"MAP2"
"MAP3K1"
"MAP4"
"MAP4K4"
"MAP7D1"
"MAPK1"
"MAPKAPK2"
"MAPKAPK3"
"MARCKSL1"
"MAT2A"
"MCFD2"
"MDK"
"MEAF6"
"MED13"
"MEGF9"
"MET"
"METTL7A"
"METTL9"
"MFGE8"
"MFSD6"
"MGAT1"
"MGAT4B"
"MGRN1"
"MGST1"
"MLEC"
"MLLT4"
"MMP14"
"MMP15"
"MMP2"
"MPRIP"
"MPZL2"
"MRC2"
"MSN"
"MTCH1"
"MTHFR"
"MTUS1"
"MUC1"
"MVP"
"MXRA5"
"MXRA8"
"MYADM"
"MYH10"
"MYH14"
"MYH9"
"MYL12A"
"MYL12B"
"MYL9"
"MYO1C"
"MYO1D"
"MYO6"
"MYOF"
"NAB2"
"NAP1L1"
"NAP1L4"
"NAV2"
"NBL1"
"NCKAP1"
"NCOR2"
"NCSTN"
"NDRG1"
"NDUFB2"
"NDUFS5"
"NEBL"
"NEDD9"
"NELL2"
"NEU1"
"NFE2L2"
"NGFRAP1"
"NID2"
"NINJ1"
"NIPAL3"
"NKX2-1"
"NME2"
"NOD1"
"NOMO1"
"NONO"
"NOTCH2"
"NOTCH3"
"NPC2"
"NPEPPS"
"NPM1"
"NR1H2"
"NR4A1"
"NRBP1"
"NRIP1"
"NRP1"
"NRP2"
"NT5E"
"NTRK2"
"NUMA1"
"NXF1"
"ODC1"
"OGDH"
"OGT"
"ORAI2"
"ORMDL3"
"OST4"
"PABPC1"
"PABPC4"
"PACS1"
"PAM"
"PAPLN"
"PARM1"
"PARP14"
"PARP4"
"PAX8"
"PBX3"
"PCDHGC3"
"PCSK2"
"PDE5A"
"PDE8B"
"PDIA3"
"PDIA3P"
"PDIA6"
"PDLIM1"
"PDLIM4"
"PEA15"
"PEBP1"
"PEF1"
"PERP"
"PFKL"
"PFKP"
"PFN1"
"PGCP"
"PGK1"
"PHC2"
"PICALM"
"PIK3IP1"
"PKM2"
"PKN1"
"PKP4"
"PLAU"
"PLCD3"
"PLD3"
"PLEC"
"PLEKHA4"
"PLOD1"
"PLOD2"
"PLS3"
"PLXNB1"
"PLXNB2"
"PLXND1"
"PML"
"PNP"
"PNRC1"
"POLR2E"
"POLR2J3"
"POR"
"POSTN"
"PPDPF"
"PPL"
"PPP1CA"
"PPP1CB"
"PPP2R1A"
"PPT1"
"PRDM1"
"PRDX1"
"PRKACA"
"PRKAR1A"
"PRKCD"
"PRMT1"
"PRNP"
"PROS1"
"PRPF19"
"PRR15"
"PRSS23"
"PSAP"
"PSD3"
"PSMB1"
"PSMB4"
"PSMD4"
"PSMD8"
"PTK2B"
"PTK7"
"PTMS"
"PTPLAD1"
"PTPRF"
"PTPRM"
"PTRF"
"PTTG1IP"
"PUF60"
"PVRL2"
"PXN"
"PYGB"
"QSOX1"
"RAB11A"
"RAB11FIP1"
"RAB14"
"RAB1A"
"RAB27A"
"RAB34"
"RAB7A"
"RAC1"
"RAD23A"
"RAD23B"
"RALY"
"RAN"
"RAPGEF3"
"RASA1"
"RBM3"
"RBM47"
"RBMS2"
"RCC2"
"RGS5"
"RHBDD2"
"RHOB"
"RHOBTB2"
"RHOBTB3"
"RHOC"
"RHOU"
"RNASEK"
"RNF187"
"RNF213"
"RNH1"
"RNPS1"
"RPL10A"
"RPL12"
"RPL13"
"RPL13A"
"RPL14"
"RPL15"
"RPL18"
"RPL23"
"RPL24"
"RPL26"
"RPL27"
"RPL28"
"RPL29"
"RPL32"
"RPL35"
"RPL3"
"RPL36"
"RPL37A"
"RPL38"
"RPL4"
"RPL7A"
"RPL8"
"RPLP0"
"RPLP1"
"RPLP2"
"RPS15"
"RPS15A"
"RPS19"
"RPS20"
"RPS24"
"RPS2"
"RPS29"
"RPS3"
"RPS4X"
"RPS5"
"RPS6"
"RPS6KA2"
"RPS6KA3"
"RPS8"
"RPS9"
"RPSA"
"RPSAP58"
"RRM2B"
"RTN3"
"S100A10"
"S100A11"
"S100A13"
"S100A14"
"S100A16"
"S100A1"
"S100A4"
"S100A6"
"SARS"
"SAT1"
"SBF1"
"SCAMP4"
"SCARA3"
"SCARB2"
"SCD5"
"SCNN1A"
"SCPEP1"
"SDC1"
"SDC2"
"SDC3"
"SDC4"
"SDCBP"
"SEC14L1"
"SEC62"
"SEL1L3"
"SELENBP1"
"SELT"
"SEMA4B"
"SEPP1"
"SEPT9"
"SEPW1"
"SERINC2"
"SERPINA1"
"SERPING1"
"SERPINH1"
"SETX"
"SF3B2"
"SF3B3"
"SFRS1"
"SFTA3"
"SFTPB"
"SGMS2"
"SGPL1"
"SH3BGRL3"
"SHC1"
"SHISA5"
"SLC17A5"
