"","Avg_SpecificType","Avg_Normal","SD_SpecificType","SD_Normal","p.val_SpecificType_Normal","pvalue_Adj"
"RASL12",212.607471827905,107.236284421775,126.873060705543,60.070968475062,2.73085235044799e-12,8.21103650333948e-11
"RASSF10",14.7069090238995,6.56183348108882,26.2504714808401,7.34456154910664,0.00199795682480162,0.00534508251430403
"RASSF1",459.139435592032,458.892099602333,164.399819963354,136.643357990478,0.991551288795712,0.993489076942787
"RASSF2",283.45775457689,451.294675669137,163.695093946758,388.703460428164,0.00221539444541453,0.00585317282453272
"RASSF3",133.158813200367,87.4146632189161,90.2817321602207,57.8485895396784,6.78815021253988e-05,0.000267974459032053
"RASSF4",3549.49188059861,2498.1901664244,2143.64489118277,1125.39359716586,2.95887144162368e-05,0.000127946873865194
"RASSF5",696.798402945315,587.121502207732,406.10013919325,389.905391229386,0.0840135846148398,0.138153913710337
"RASSF6",104.688671696975,250.385050007577,209.716452871984,261.261103328975,0.000324851250264478,0.00107361995851872
"RASSF7",433.730075677667,338.230049865042,252.009091798463,176.279126430539,0.00386538984600522,0.00955830694668245
"RASSF8",459.848470149557,475.070913219509,256.10710955785,248.730192006095,0.704188167301096,0.763074051874345
"RASSF9",29.4952903371587,124.972943321673,26.3776515162182,76.7675958045573,1.58891508986455e-13,7.27010462742372e-12
"RAVER1",1802.12378139528,1232.1552255794,691.34444958063,593.891243613535,7.36750523323981e-08,6.26813280567452e-07
"RAVER2",453.396103535829,420.573761560458,229.15803433343,222.337373006617,0.360624170057401,0.44761811908236
"RAX2",0.0158066280523695,0.0263233233461423,0.0880806638159869,0.107105156631745,0.51548716136055,0.597620791523407
"RAX",0.146536071930823,0.0507639408169474,1.16649448201565,0.1453196314788,0.379500941266125,0.465922690138703
"RB1",1682.26440844805,1096.88266007764,792.53246861312,546.859394662429,4.39376112991763e-08,3.9662868529437e-07
"RB1CC1",1555.19003541644,1472.14226248063,677.586019858023,788.86048525219,0.490561404753139,0.57448607754709
"RBAK",504.474703415508,525.658259463166,228.126306506422,318.57887578398,0.649466526129526,0.717066990058524
"RBBP4",4143.6655241704,3496.95921917446,1902.11514555937,2007.14695186212,0.0418828931842325,0.0764653441580286
"RBBP5",589.39712400054,549.97405137706,331.803179875214,336.431519594616,0.461241461013411,0.546066849011969
"RBBP6",1722.35019424226,1738.46686968588,842.875964479883,796.034570294215,0.900985245730152,0.925089862810639
"RBBP7",3210.72802324355,2498.79746934649,1489.14931738166,1178.55235377019,0.000697301534785647,0.00210421735406565
"RBBP8",866.829258024624,597.367140912398,477.096489092051,290.844398813835,6.44912232238724e-06,3.30133642693632e-05
"RBBP9",2561.57891917206,1538.66239576957,1834.78500111954,954.696722022371,2.25469653558772e-06,1.29622361210686e-05
"RBCK1",2027.06739239915,1397.06088594288,785.88824446286,571.511444695794,9.1541053695644e-09,1.002322040606e-07
"RBKS",279.079096756551,245.603687768834,135.553773560063,125.739637283053,0.105892370031898,0.167894531661866
"RBL1",118.203447576508,140.419223493302,86.7355706010561,82.8623230180047,0.0999695361569739,0.159706845274744
"RBL2",2889.33373130718,2943.86627318865,1462.80782149729,1558.14824971968,0.822974672724507,0.862350832256918
"RBM10",2227.37681002549,1593.21641653003,855.364431439849,688.628570669552,3.92551089773492e-07,2.74155048551204e-06
"RBM11",83.4001570585486,103.472014025339,51.8125602541859,51.4520622935524,0.0160091649997992,0.0332436654035709
