"deGenes"
"ABLIM1"
"ACTN4"
"ADAMTS9"
"ADD3"
"AFAP1L2"
"AGRN"
"AKT2"
"ALDH1A1"
"ALDH9A1"
"ANXA1"
"ANXA2"
"ANXA6"
"APLP2"
"APOE"
"ARPC3"
"ASAH1"
"ATP13A3"
"ATP5A1"
"ATP5B"
"BHLHE40"
"BMP7"
"BTG2"
"C16orf89"
"C4A"
"C6orf89"
"CAMK2N1"
"CANX"
"CAPG"
"CCND2"
"CCNL2"
"CD24"
"CD63"
"CDH3"
"CDKN1A"
"CDV3"
"CFB"
"CFL1"
"CITED2"
"CLDN1"
"CLIC1"
"CLTA"
"CLU"
"CMTM4"
"COL4A1"
"COL8A2"
"CREB3L2"
"CRIP2"
"CRYAB"
"CSDE1"
"CTGF"
"CTSC"
"CTSH"
"CX3CL1"
"CYBRD1"
"CYR61"
"CYTH2"
"DAPK2"
"DCN"
"DDX3X"
"DEK"
"DIO2"
"DLGAP4"
"DSTN"
"DUSP1"
"DUSP6"
"ECE1"
"EFHD2"
"EGR1"
"EIF5"
"ENTPD1"
"EVPL"
"FCGBP"
"FHL1"
"FOS"
"FOSB"
"FTL"
"FXYD5"
"FYN"
"GHITM"
"GJA1"
"GLUL"
"GNAI2"
"GPX1"
"GPX3"
"GTF3C1"
"GUK1"
"H1F0"
"HECTD1"
"HIRA"
"HK1"
"HSPA9"
"HYAL2"
"HYOU1"
"ICAM1"
"ID3"
"ID4"
"IER2"
"INF2"
"INHBB"
"IP6K2"
"IVNS1ABP"
"IYD"
"JUN"
"KIAA2013"
"KLF6"
"LGALS1"
"LGALS3"
"LGALS3BP"
"LIPG"
"LMNA"
"LMO3"
"LOC286002"
"LRP2"
"LSR"
"LUZP6"
"MAGT1"
"MALL"
"MCAM"
"MCFD2"
"MDK"
"MET"
"MGAT1"
"MLEC"
"MPZL2"
"MRC2"
"MT2A"
"MTCH1"
"MVP"
"MYL12B"
"NAB2"
"NDUFS5"
"NFE2L1"
"NFE2L2"
"NPC2"
"NR4A1"
"OGDH"
"PABPN1"
"PARM1"
"PAX8"
"PCDHGC3"
"PDE5A"
"PDLIM1"
"PEA15"
"PEF1"
"PFN1"
"PGCP"
"PGK1"
"PLAU"
"PLXND1"
"PPP1R3B"
"PROS1"
"PRR15"
"PTMS"
"RAB34"
"RBM47"
"REEP5"
"RGL3"
"RHOC"
"RTN3"
"S100A11"
"S100A6"
"SBF1"
"SCARA3"
"SCPEP1"
"SDC2"
"SDC3"
"SDC4"
"SEC62"
"SERINC2"
"SERPINA1"
"SH3BGRL3"
"SHISA5"
"SLC20A2"
"SLC26A4"
"SLC26A7"
"SLC5A3"
"SLC9A3R2"
"SMARCA2"
"SNRNP70"
"SORD"
"SOX4"
"SPATS2L"
"SPINT1"
"SPTBN1"
"SREBF1"
"ST3GAL5"
"STT3A"
"SYNE2"
"SYNGR2"
"SYNPO"
"TAGLN2"
"TG"
"TMEM123"
"TMSB10"
"TMSL3"
"TNFRSF12A"
"TNFRSF1A"
"TNS1"
"TPO"
"TXNL1"
"UBC"
"VAMP8"
"VASN"
"VWA1"
"WSB1"
"XBP1"
"ZFP36L1"
"ZMYND11"
"ZYX"
