"deGenes"
"A2M"
"ACADVL"
"ACTG1"
"ACTN4"
"AES"
"AFF1"
"AGRN"
"AHNAK"
"AKT2"
"ALDOA"
"ANXA1"
"APLP2"
"ARF1"
"ATP5A1"
"ATP5B"
"BSG"
"BTF3"
"C16orf89"
"C20orf3"
"CALM2"
"CALR"
"CAPNS1"
"CCND1"
"CD164"
"CD44"
"CD59"
"CD63"
"CFL1"
"CHD4"
"CLTC"
"COL4A1"
"COL4A2"
"COX4I1"
"CTNNA1"
"CTNNB1"
"CTSB"
"CTSD"
"CYBRD1"
"CYR61"
"DDR1"
"DUOX1"
"DUOX2"
"DUSP1"
"DYNC1H1"
"EEF1A1"
"EEF1A1P9"
"EEF1D"
"EEF2"
"EGR1"
"EIF1"
"EIF3CL"
"EIF4A2"
"ENO1"
"EPAS1"
"EPCAM"
"FAU"
"FN1"
"FOS"
"FOSB"
"FOXE1"
"FTH1"
"GABARAP"
"GANAB"
"GAPDH"
"GNAS"
"GNB2L1"
"GPR56"
"GRN"
"GSTP1"
"HSPA5"
"HSPB1"
"HSPG2"
"IGFBP4"
"IGFBP5"
"IGSF1"
"INPP5J"
"ITM2B"
"JUN"
"KCNJ16"
"LAMP1"
"LDHB"
"LGALS3BP"
"LOC286002"
"LRRK2"
"MAOA"
"MARCKSL1"
"MLEC"
"MSN"
"MT1G"
"MXRA7"
"MYL12B"
"NACA"
"NCRNA00188"
"NDFIP1"
"NPC2"
"NPM1"
"NPNT"
"NUCB1"
"NUMA1"
"OAZ1"
"OS9"
"P4HB"
"PABPC1"
"PBXIP1"
"PCBP2"
"PCSK2"
"PDCD4"
"PDIA3"
"PDIA4"
"PDIA6"
"PDK4"
"PFDN5"
"PFN1"
"PKM2"
"PLD3"
"PLVAP"
"PLXNB2"
"PPAP2B"
"PPIB"
"PRDX5"
"PRKAR1A"
"PSAP"
"PTMA"
"RGS5"
"RPL10"
"RPL12"
"RPL13"
"RPL13A"
"RPL15"
"RPL18"
"RPL19"
"RPL23"
"RPL24"
"RPL26"
"RPL27A"
"RPL28"
"RPL29"
"RPL31"
"RPL32"
"RPL34"
"RPL35"
"RPL37"
"RPL37A"
"RPL41"
"RPL4"
"RPL6"
"RPL7A"
"RPL8"
"RPLP2"
"RPN1"
"RPN2"
"RPS11"
"RPS14"
"RPS15A"
"RPS16"
"RPS17"
"RPS19"
"RPS20"
"RPS24"
"RPS2"
"RPS4X"
"RPS6"
"RPS8"
"RPS9"
"RRBP1"
"S100A6"
"SAT1"
"SEC61A1"
"SERF2"
"SLC25A29"
"SLC26A7"
"SPARC"
"SPARCL1"
"SPINT2"
"SQSTM1"
"ST3GAL1"
"TKT"
"TMBIM6"
"TMEM59"
"TMEM66"
"TPT1"
"TSPAN3"
"UBA1"
"UBB"
"VEGFA"
"VIM"
"YWHAE"
"YWHAZ"
"ZCCHC12"
"ZFP36L1"
