"deGenes"
"A2M"
"C3"
"C4A"
"CALM2"
"CALR"
"CANX"
"CCND1"
"CD164"
"CD24"
"CD44"
"CD55"
"CD59"
"CD63"
"CD74"
"C22orf31"
"CFL1"
"CHD4"
"CHI3L1"
"CLDN1"
"CLDN4"
"CLU"
"COL1A1"
"COL1A2"
"COL3A1"
"CTNNA1"
"CTNNB1"
"CTSB"
"CTSD"
"CTSH"
"SDC4"
"SERPINA1"
"SFTPB"
"AKAP2"
"AKIRIN1"
"AKIRIN2"
"AKNA"
"SRP68"
"SSR3"
"ST14"
"ST3GAL5"
"ST5"
"STARD7"
"STAT1"
"STAT3"
"STAT6"
"STK24"
"STOM"
"STUB1"
"SUMO2"
"SUPT5H"
"SVIL"
"SYMPK"
"SYNCRIP"
"SYNE2"
"SYNGR2"
"SYNPO"
"SYPL1"
"SYT12"
"TACSTD2"
"TADA3"
"TAGLN2"
"C19orf50"
"C19orf53"
"C19orf61"
"C19orf63"
"C19orf66"
"SCPEP1"
"SDC1"
"C1GALT1C1"
"C1orf115"
"C1orf116"
"C1orf122"
"C1orf198"
"C1orf212"
"C1orf38"
"C1orf43"
"C1orf63"
"C1orf85"
"C1QA"
"C1QB"
"C1QC"
"C1QTNF1"
"C1R"
"C1RL"
"C1S"
"C20orf103"
"C20orf112"
"C20orf199"
"C20orf27"
"C21orf2"
"C22orf29"
"C22orf39"
"WARS"
"WBP2"
"WDR1"
"WDR6"
"XRCC6"
"YAP1"
"YWHAZ"
"IGFBP5"
"IGSF1"
"KLHL10"
"ITGA3"
"IYD"
"KRT18"
"LGALS3"
"C2orf39"
"LMNA"
"LTBP3"
"MACF1"
"MET"
"MSN"
"MYH9"
"MYL12B"
"NPC2"
"NPM1"
"PLXNB2"
"PPL"
"PRKAR1A"
"PSAP"
"PTPRF"
"PTRF"
"PTTG1IP"
"IQGAP1"
"MED28"
"MEF2C"
"MERTK"
"METTL7B"
"MEX3C"
"MFSD10"
"MFSD5"
"MGAT2"
"MGAT3"
"MGLL"
"TUBA1B"
"TUBB2C"
"UACA"
"UBA1"
"UBA52"
"UCP2"
"RPL10A"
"RPL12"
"RPL13"
"RPL13A"
"RPL14"
"RPL15"
"RPL18"
"RPL23"
"RPL24"
"RPL26"
"RPL28"
"RPL29"
"RPL32"
"RPL3"
"RPL37A"
"RPL4"
"RPL7A"
"RPL8"
"RPLP0"
"PTCHD2"
"RPLP2"
"RPS15A"
"MBNL2"
"MBOAT2"
"MBOAT7"
"MBTPS2"
"MCAM"
"MCCC2"
"MCM2"
"MCM3"
"MCM4"
"MCM5"
"MCM7"
"MCTP2"
"MDC1"
"MDFIC"
"MDM2"
"MDN1"
"MEA1"
"MED13L"
"MED15"
"MED17"
"VAT1"
"VCL"
"VEGFA"
"PLCD3"
"PLD3"
"PLEC"
"PLEKHA4"
"PLOD1"
"PLOD2"
"PLS3"
"ATP6V1F"
"ATP6V1G1"
"ATP8B2"
"ATXN1L"
"ATXN2L"
"AUTS2"
"AXIN1"
"AXL"
"AZI2"
"B3GALNT1"
"B3GALT6"
"B3GAT1"
"B3GAT3"
"B3GNT2"
"B3GNT3"
"B3GNT7"
"B4GALT2"
"B4GALT3"
"B4GALT5"
"KLK9"
"BACE2"
"BACH1"
"BAG3"
"BAHD1"
"BAIAP2"
"BAIAP3"
"BANF1"
"RPS19"
"RPS20"
"RPS24"
"RPS2"
"RPS3"
"RPS4X"
"RPS5"
"RPS6"
"RPS8"
"RPS9"
"S100A6"
"SAT1"
"SCARB2"
"SLC34A2"
"SNX1"
"SPARC"
"SPOCK2"
"SCD5"
"SCNN1A"
"SDC2"
"SDC3"
"SDCBP"
"SEC14L1"
"SEMA4B"
"SEPP1"
"SEPT9"
"SEPW1"
"SERINC2"
"SERPING1"
"SERPINH1"
"SETX"
"SF3B2"
"SF3B3"
"SFRS1"
"SFTA3"
"SNX22"
"AKAP13"
"AKAP1"
"SNX5"
"SORD"
"SOX4"
"SPAG9"
"SPATS2L"
"SPCS3"
"SPINT1"
"SPRED1"
"SPRY1"
"SPRYD3"
"SPTAN1"
"SPTBN1"
"SQSTM1"
"SREBF1"
"ZCCHC12"
"ZFP36L1"
